id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl172,Kasir Resto,Bobaku Indonesia,Good Communication Skills,"Pasar Minggu, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,7jt-Rp5,5jt",Kurang dari setahun,"pengalaman di bidang FnB, Good Communication Skills, Ceria, energic dan positive",SMA/SMK,"Usia maksimal 38 tahun, Pendidikan SMA/K/Sederajat, Memiliki komunikasi yang baik, Berpenampilan rapi, ramah, sopan & energik, Bersedia untuk bekerja dengan sistem shift, Pengalaman yang kami inginkan adalah Hotel/Restoran & Makanan/Minuman/Pelayanan Restoran serta orang yang mampu bekerja dengan tekun",https://glints.com/id/opportunities/jobs/kasir-resto/edcea5d0-3dfb-459c-95ab-e6b4e2134583?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9b2645380cd2a26ff94c7b7537346915.jpg
gl173,Chef Baker,Chef Clara,Baking,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Cook, Baking, Time Management",SMA/SMK,"Sudah memiliki pengalaman memibuat, Minimal pengalaman 3 tahun di bakery, Lokasi Bakery: Kebon Jeruk, Jakarta Barat",https://glints.com/id/opportunities/jobs/chef-baker/3975cab9-a96b-4813-9e1e-6faccfeffa9c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/99ae687afaad47fe5c098a093f31acb0.png
gl174,Video DIRECTOR,Media Fakta Global,Project Management,"Pancoran, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Lebih dari 10 tahun,"Manajemen Waktu, Creative Thinking, Project Management, Video Editor, Multimedia",Sarjana (S1),,https://glints.com/id/opportunities/jobs/video-director/b1a10118-3551-451c-ab0c-de42e7f2222b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b13cc6938b38e709aee915773033da9f.jpg
gl175,Business Development Executive,Tebengan Indonesia,Proactive And Fast Learner,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp7jt-Rp10jt,3 – 5 tahun,"Target Oriented, Proactive And Fast Learner, Networking, Confident, a tough worker, Self-motivated, Communication, Business Planning, Teamwork And Interpersonal Skills",Sarjana (S1),,https://glints.com/id/opportunities/jobs/business-development-executive/11f54a4e-5fc6-41ea-aa38-63b4ab244df8?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8e98ed35f006ac7947d7b54588017691.png
gl176,Cook Staff,PT. Tiga Enam Sembilan Intirasa,Jujur Dan Pekerja Keras,"Gubeng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Bisa Memasak, Jujur Dan Pekerja Keras, Good Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/cook-staff/04d4ad72-f053-4ca8-aecc-a47d899304dd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e6df57e86ff4bb38bfd0c7bd4f861a72.jpg
gl177,Admin marketing,PT VELLIA KANDI UTAMA,Product Marketing,"Pondok Aren, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Online Marketing, Product Marketing, Sales and Marketing",SMA/SMK,,https://glints.com/id/opportunities/jobs/admin-marketing/5b565e81-8aec-465f-8ae2-b52ed90d251c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1b6ce67e26010312f0ecd43803bf0f01.png
gl178,Enterprise Support Engineer,PT. Equnix Business Solutions,Computer,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp8jt,Kurang dari setahun,"Operating Systems, Database, Computer",Sarjana (S1),"Developing software development methods proactively and continuously, improving work efficiency every time., Willing to learn about Software Development best practices, both internally sourced from the company and from outside the company., Implement the main tasks of developing software, including software and supporting hardware., Always keep in touch with the latest issues in IT., Analyze problems in order to obtain optimal solutions., Delivering the highest quality solutions as part of our professional responsibility to the clients., Provide support to the Support Engineer team in order to provide solutions and services to the clients.",https://glints.com/id/opportunities/jobs/enterprise-support-engineer/cf4a9e83-e5ce-4f67-a2f4-7576a90d6ae5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fb384e4ab490d373042bdd92eac8dc9d.png
gl179,Enterprise Software Engineer,PT. Equnix Business Solutions,Front End Developer,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp5,5jt-Rp8jt",Tidak ditampilkan,"Backend Developer, Developer, Front End Developer",Sarjana (S1),"Memahami konsep, implementasi, dan best practice SDLC, Memiliki pemahaman terhadap problem solving dan logic, Memiliki kemampuan analisa yang diatas rata-rata, suka menyelesaikan puzzle / riddle, suka belajar hal hal baru, dan memiliki sikap/attitude yang rendah hati, open mind, Dapat bekerjasama dengan semua tim untuk memberikan dukungan terbaik bagi klien, Selalu mengikuti perkembangan terbaru di bidang IT. 

Persyaratan:, Pendidikan minimal Sarjana Teknik (Komputer/Telekomunikasi/Elektro) atau setara., Pengalaman kerja 0-2 tahun, Pengetahuan dan pengalaman yang kuat dalam Berorientasi Objek: fasih dalam C/C++, Go, Rust, HTML, JQuery, Angular, Memahami konsep MVC (Model, View, Controller), Memiliki pengetahuan yang baik tentang Relational Database Management System (terutama PostgreSQL) adalah nilai tambah.",https://glints.com/id/opportunities/jobs/enterprise-software-engineer/cb31d88c-7a32-4dc5-9995-069ee6020bfa?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fb384e4ab490d373042bdd92eac8dc9d.png
gl180,Enterprise Software Engineer,PT. Equnix Business Solutions,Front End Developer,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp5,5jt-Rp8jt",Tidak ditampilkan,"Backend Developer, Developer, Front End Developer",Sarjana (S1),"Memahami konsep, implementasi, dan best practice SDLC, Memiliki pemahaman terhadap problem solving dan logic, Memiliki kemampuan analisa yang diatas rata-rata, suka menyelesaikan puzzle / riddle, suka belajar hal hal baru, dan memiliki sikap/attitude yang rendah hati, open mind, Dapat bekerjasama dengan semua tim untuk memberikan dukungan terbaik bagi klien, Selalu mengikuti perkembangan terbaru di bidang IT. 

Persyaratan:, Pendidikan minimal Sarjana Teknik (Komputer/Telekomunikasi/Elektro) atau setara., Pengalaman kerja 0-2 tahun, Pengetahuan dan pengalaman yang kuat dalam Berorientasi Objek: fasih dalam C/C++, Go, Rust, HTML, JQuery, Angular, Memahami konsep MVC (Model, View, Controller), Memiliki pengetahuan yang baik tentang Relational Database Management System (terutama PostgreSQL) adalah nilai tambah.",https://glints.com/id/opportunities/jobs/enterprise-software-engineer/cb31d88c-7a32-4dc5-9995-069ee6020bfa?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fb384e4ab490d373042bdd92eac8dc9d.png
gl181,Desainer Grafis & Brand,Kawan Kerja,Ilustrator,"Bandung Wetan, Bandung, Jawa Barat, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Corel Draw, Graphic Design, Ilustrator",SMA/SMK,"Membuat dan merancang materi branding atau iklan, Membuat materi iklan cetak dan digital, Mengembangkan Visual Utama dan Materi Pendukung untuk Kampanye Pemasaran, Membantu dalam pengelolaan situs web, buletin, dan lainny, Mendesain materi grafis, penjualan, dan pemasaran, misalnya EDM / Poster / Spanduk / Display Penjualan, Mengelola Desain dari Konsep hingga Produksi, Berinteraksi dengan percetakan eksternal atau kontraktor/pemasok untuk memastikan kualitas terbaik dan pemenuhan tenggat waktu, Mendokumentasikan dengan baik semua file desain",https://glints.com/id/opportunities/jobs/desainer-grafis-and-brand/679e5c6a-6734-4b11-91ca-6a5fb3c63fab?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/bd58195efce3e2357cfa83e6df9e7ae8.png
gl182,Account Manager,OXYMED CLINIC,Microsoft Office,"Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Contract Negotiation, Negotiation Skills, Microsoft Office",Diploma (D1 - D4),"Memajukan hubungan dengan klien dan kemitraan korporat, Mengelola beberapa akun, mengembangkan dan mempertahankan klien, Menjadi kontak yang dipercaya untuk diskusi bisnis, Memperkuat target bisnis melalui pencapaian tujuan klien dan perusahaan, Menghasilkan penjualan untuk akun klien, Mengidentifikasi peluang untuk mengembangkan hubungan bisnis dengan klien yang sudah ada, Membangun hubungan dengan klien baru",https://glints.com/id/opportunities/jobs/account-manager/fb1159de-5ba1-4e51-9c37-5e5af5a2c06c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/55880c8f8eee382a7461e6e921242e61.jpg
gl183,Sales EXECUTIVE Otomotif (DAIHATSU),PT ASCO PRIMA MOBILINDO,Mampu Bekerja Keras Dan Jujur Serta Cepat Mampu Menyesuaikan Dan,"Cilandak, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp1,7jt",Kurang dari setahun,"Cepat Belajar Dan Mampu Menyesuaikan Diri Dengan Baik, 	Jujur, teliti, dan rajin, Disiplin, Dapat Bekerja Individu Maupun Tim, Mampu Bekerja Keras Dan Jujur Serta Cepat Mampu Menyesuaikan Dan, Dapat Bekerja di bawah Tekanan, ramah, supel, Pekerja Keras",SMA/SMK,,https://glints.com/id/opportunities/jobs/sales-executive-otomotif-daihatsu/ff8f7b60-4da9-41fb-8063-aa38a10e52a7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/76da122a007b4f1f401854c04e008f9c.jfif
gl184,Host & Customer Service,PT. OAKM TECH INDONESIA,Public Speaking,"Cikarang Pusat, Bekasi, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Rp3jt-Rp4jt,Kurang dari setahun,"Customer Service, Host Live, Memiliki Kemampuan Komunikasi Yang Baik, Public Speaking, Copywriting, Bahasa Inggris",SMA/SMK,"Menangani pertanyaan pelanggan melalui telepon, email, atau media sosial dengan sopan dan profesional., Menyelesaikan masalah pelanggan dengan cepat dan efisien., Memberikan informasi produk, layanan, dan kebijakan perusahaan kepada pelanggan., Membangun hubungan yang baik dengan pelanggan dan meningkatkan kepuasan pelanggan., Melakukan tugas administratif terkait layanan pelanggan., Melakukan penjualan via livestreaming.",https://glints.com/id/opportunities/jobs/host-and-customer-service/a2a289f2-0268-47b1-af1b-8f8e4f115f93?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0b2fc6b5f23f05ff1c97a0c085fcaf70.jpg
gl185,Live Streamer Product Fashion & Video Creator F&B,Blooming Coffee & Eatery,Videography,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Marketing Communications, Sales Analysis, B2C Sales, Communication Skills, Videography, Strong Communication Skills",SMA/SMK,"Menjual produk fashion melalui live shoping, Menghadirkan siaran langsung yang menarik dan menghibur kepada audiens., Berinteraksi secara aktif dengan audiens melalui chat dan komentar., Menyampaikan konten dengan jelas dan memikat menggunakan kemampuan berbicara yang baik., Memahami tren dan topik yang sedang populer untuk menarik minat audiens., Memastikan kelancaran teknis selama siaran langsung., Mempromosikan dan memperkenalkan produk atau layanan perusahaan kepada audiens.",https://glints.com/id/opportunities/jobs/live-streamer-product-fashion-and-video-creator-f-and-b/bbfc245d-1826-4e49-bdb4-96fa01ac87af?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f05c35890d9ee7dc8405a0a8b26fadc0.png
gl186,Purchasing,Jember Mini Zoo,Communication Skills,"Kaliwates, Jember, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Communication Skills, Attention to Detail, Negotiation Skills",Sarjana (S1),"Pendidikan minimal S1 semua jurusan, Memiliki pengalaman minimal 1 tahun dan pengetahuan yang kuat di bidang Purchasing/ Procurement/ Warehouse, Memiliki kemampuan komunikasi dan negosiasi yang baik, Memiliki kemampuan administrasi yang baik (khususnya Excel), Dapat memproses invoice, purchasing order, dan mencari supplier/ vendor, Jujur, bertanggung jawab, dan teliti, Memiliki jiwa kepemimpinan yang kuat dan mampu mengatur tim",https://glints.com/id/opportunities/jobs/purchasing/9001fbd2-db6e-448e-9c6b-665ef8f25d69?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0f8dc032b84f7791e9c2aca5d8065e53.png
gl187,Marketing Staff,Jember Mini Zoo,Sales and Marketing,"Kaliwates, Jember, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Sales and Marketing, Negotiation Skills, Marketing Strategy",Sarjana (S1),"Mengembangkan strategi pemasaran yang efektif dan inovatif, Canvassing ke sekolah dan instansi untuk penawaran produk dari perusahaan",https://glints.com/id/opportunities/jobs/marketing-staff/d1579104-969e-4c35-9af4-ada1e3268870?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0f8dc032b84f7791e9c2aca5d8065e53.png
gl188,Resto Supervisor,Lembah Indah Malang,Jasa Pelayanan,"Ngajum, Malang, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Kepemimpinan, Jasa Pelayanan, managerial Cafe & Resto",Sarjana (S1),,https://glints.com/id/opportunities/jobs/resto-supervisor/fe90e158-830e-46d9-8d1e-7d395cd63fac?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/bc4f188741a48073c177d7052ea7a122.png
gl189,Manager Finance Accounting and Tax,Lembah Indah Malang,Budgeting,"Ngajum, Malang, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Budgeting, Tax Accounting, Financial Accounting",Sarjana (S1),"Laki-Laki/Perempuan, Usia max 35, Min pendidikan S1 Akuntansi/ Ekonomi keuangan, Pengalaman Min. 2 Th di posisi SPV/Senior/Head/manager, Terbiasa membuat Laporan keuangan secara utuh (Manual maupun system), Terbiasa melakukan pelaporan dan penghitungan Pajak, Tahan cuaca dingin, Besedia ditempatkan di Daerah Gn. Kawi Malang (lembah Indah Malang)",https://glints.com/id/opportunities/jobs/manager-finance-accounting-and-tax/53ccd48b-4de7-4951-9eee-30a36c3fac14?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/bc4f188741a48073c177d7052ea7a122.png
gl190,Sales Promotion Girl / Boy,PT. Surfgold,Salesforce,"Kemantren Gedongtengen, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,2jt-Rp3,5jt",1 – 3 tahun,"Sales and Marketing, Sales Management, Salesforce",SMA/SMK,"Menjelaskan mengenai produk laptop / notebook kepada FL dan konsumen yang datang ketoko., Menjual produk laptop / notebook dari brandnya., Melakukan pencatatan stok barang masuk dan keluar, Merapikan display produk laptop / notebook yang ada ditokonya.",https://glints.com/id/opportunities/jobs/sales-promotion-girl-boy/c1304197-7694-43db-b3f0-15c88631cde5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4a0fd4fa96dd29461cde2220dba76b26.png
gl191,Pengajar,PT Angkasa Calandra Digital Indonesia,Good Teaching Skill,"Cimahi Tengah, Cimahi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,5jt-Rp5jt",1 – 3 tahun,"Bahasa Jerman, Good Teaching Skill, Bahasa Inggris",Sarjana (S1),,https://glints.com/id/opportunities/jobs/pengajar/d9f1f38a-fa5c-4acd-8270-2ac20bb395ff?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/474fd45a59e2af54b5a549edbd582de2.png
gl192,Floor Manager,DIMATTINA ROASTERY & KITCHEN,Positive Attitude,"Denpasar Selatan, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Interpersonal Skills, Cook, English Languange, Communication Skills, Attention to Detail, Time Management, Positive Attitude",SMA/SMK,"Innovative and have passion, Display an open friendly manner and positive attitude with team work, Attention to detail: Akeen eye for detail is crucial, Demonstrate ability to work unsupervised in a pressured environment, Good English communication skills (oral and written)",https://glints.com/id/opportunities/jobs/floor-manager/c35b597e-01d2-4ea8-91fe-5642ca7ccdcb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7b23d3b6d8427e367ad452c604d306cd.png
gl193,Baker,DIMATTINA ROASTERY & KITCHEN,Positive Attitude,"Denpasar Selatan, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Interpersonal Skills, Cook, English Languange, Communication Skills, Attention to Detail, Positive Attitude",SMA/SMK,"Innovative and have passion, Display an open friendly manner and positive attitude with team work, Attention to detail: Akeen eye for detail is crucial, Demonstrate ability to work unsupervised in a pressured environment, Good English communication skills (oral and written)",https://glints.com/id/opportunities/jobs/baker/ff3a66d6-670a-4e8d-89dc-b88c446b3533?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7b23d3b6d8427e367ad452c604d306cd.png
gl194,Cook Staff,DIMATTINA ROASTERY & KITCHEN,Positive Attitude,"Denpasar Selatan, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Interpersonal Skills, Cook, English Languange, Communication Skills, Attention to Detail, Positive Attitude",SMA/SMK,"Innovative and have passion, Display an open friendly manner and positive attitude with team work, Attention to detail: Akeen eye for detail is crucial, Demonstrate ability to work unsupervised in a pressured environment, Good English communication skills (oral and written)",https://glints.com/id/opportunities/jobs/cook-staff/0893d2e6-e2ea-43d8-9241-32d9601376f0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7b23d3b6d8427e367ad452c604d306cd.png
