id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl202,Software Sales (Oil & Gas Industry),PT Gemilang Astakona Sejahtera,Strategic Planning,"Grogol Petamburan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp7jt-Rp9jt,1 – 3 tahun,"Oil & Gas Industry, Industry Training, Oil and Gas, Sales, Account Management, Strategic Planning",Sarjana (S1),"Building and maintaining long-term relationships with clients in the Oil and Gas industry by meeting and exceeding their needs and requirements., Actively seeking out new sales opportunities to develop the organisation's business in assigned territory., Providing professional and technical advice to the clients to maximize the benefits of our products., Collaborating with the marketing team to plan, develop, implement, and execute promotional campaigns., Engaging in customer care activities to maintain customer satisfaction and retention.",https://glints.com/id/opportunities/jobs/software-sales-oil-and-gas-industry/ce734786-7d93-44b6-96f1-77b5cb93fa32?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/05097f61106c4e611f7e5e540be534e8.jpg
gl203,Senior Mechanical Electrical,PT Dwi Tunggal Putra,Plumbing,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Plumbing, WIRING DIAGRAM, Teknik Panel Listrik, Maintenance genset",SMA/SMK,"Mengatur jadwal pemeliharaan / perbaikan peralatan yang efektif sesuai dengan prosedur perusahaan., Menangani preventive dan corrective maintanance, troubleshooting, analyzing problem, proses ekskalasi dan pelaporan., Membuat laporan terhadap pekerjaan sesuai hasil pengechekan dan perbaikan yang telah dilakukan., Mengindentifikasi kerusakan / malfungsi dan membuat jadwal maintanance., Review shop drawing yang diajukan Vendor untuk menilai kesesuaian dengan kebutuhan perusahaan., Membuat dan memastikan SOP berjalan dengan baik.",https://glints.com/id/opportunities/jobs/senior-mechanical-electrical/d14e5821-25b7-45fc-8225-9e595ac623b1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a92fd9f553101358f22862b1d44f1a8e.png
gl204,Customer Service (Wilayah Balikpapan),PT Datascrip,Communication,"Balikpapan Utara, Balikpapan, Kalimantan Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Customer Service, Customer Relations, Communication",Diploma (D1 - D4),"Succeed Above Success., CARE - Customer Interest, Attentive, Responsive and Enthusiasm., SMILE - Share, Motivate, Improve, Lead, Efficient., CoCoCoCo - Communication, Cooperation, Coordination, Commitment",https://glints.com/id/opportunities/jobs/customer-service-wilayah-balikpapan/2a358300-98b4-4075-895a-3a02b3f4b6cb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/adee805ba5970216164c563a00daed49.png
gl205,Digital Marketing Specialist,PT Jasa Cat Indonesia,Strategic Planning,"Tebet, Jakarta Selatan, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,"Rp1,5jt",1 – 3 tahun,"Planning, Content Planning, Strategic Planning",Sarjana (S1),"Membangun, menangani, dan mengelola akun media sosial perusahaan, Membuat konten untuk situs web dan akun media sosial, termasuk grafis, blog, atau video, Menanggapi pertanyaan publik pada media sosial, Membangun hubungan personal dan membantu menyatukan orang-orang dengan minat yang serupa, Menjalankan promosi dan kampanye sosial secara teratur dan meninjau kampanye, Berkolaborasi dan melaksanakan kampanye pemasaran digital termasuk SEO/SEM, Memantau perkembangan terbaru di situs dan tren media sosial atau teknologi terkini",https://glints.com/id/opportunities/jobs/digital-marketing-specialist/72910319-a1a8-4ce9-95ff-af5d39edbce2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6a730e10309bfd5d0421aae3a0bb8689.jpg
gl206,Social Media Specialist,PT Jasa Cat Indonesia,Social Media Strategy,"Kemayoran, Jakarta Pusat, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,"Rp1,5jt",1 – 3 tahun,"Social Media Management, Handle Social Media, Social Media Strategy",Sarjana (S1),,https://glints.com/id/opportunities/jobs/social-media-specialist/62217d5c-b1da-45a8-add8-dc05a90594a2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6a730e10309bfd5d0421aae3a0bb8689.jpg
gl207,Logistic Coordinator - Banjarmasin,Tri Sapta Jaya,Logistik,"Banjarmasin Timur, Banjarmasin, Kalimantan Selatan, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Coordinator, Logistik, Warehouse And Logistic Management, logistics/transportation, Logistics Management",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/logistic-coordinator-banjarmasin/e57c5585-7987-4b10-a583-58b37bfcf972?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1f80ee4ca75136407968f6ca3baa1653.png
gl208,CONSUMER ACQUISITION,Gondowangi,Berkomunikasi Dengan Baik,"Pulogadung, Jakarta Timur, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Make Up Artist, Berkomunikasi Dengan Baik, Negosiasi",SMA/SMK,"Mencari dan mendapatkan konsumen baru dengan menggunakan strategi bisnis yang sistematis dan berkelanjutan, Menarik konsumen baru melalui akun social media, Mengoptimalkan pencarian konsumen baru melalui pengadaan event, Meningkatkan customer loyalty, Up to date dengan trend kosmetik sesuai dengan permintaan pasar, Menngkatkan branding dengan strategi terbaik, dapat menyusun activity/event beauty class/workshop sesuai target",https://glints.com/id/opportunities/jobs/consumer-acquisition/cd6a65d3-650a-498a-8a29-844f2d82af2a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b6521641eb32ae8bd97c8e58edf75a5c.png
gl209,Guru Kurikulum Cambridge,Susanto Education,Fluent In English Both Oral And Written,"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Guru, Cambridge Curriculum, Fluent In English Both Oral And Written",Sarjana (S1),"Lulusan minimal S1 sesuai jurusan dengan IPK minimal 3.00, Diutamakan memiliki pengalaman mengajar / fresh graduate are welcome, Bisa mengajar siswa TK / SD / SMP / SMA / Umum, Menguasai Bahasa Inggris secara lisan maupun tertulis, Memiliki kepribadian yang menyenangkan, energik, ramah dan kreatif, Dapat bekerja sama dalam tim, Mencintai dunia pendidikan dan siap menjalani masa kontrak, Menguasai kurikulum Cambridge, Lower Secondary, Upper Secondary, O Level, A/AS Level, dll",https://glints.com/id/opportunities/jobs/guru-kurikulum-cambridge/10a79f64-dafb-4816-a8b3-87fd2e8d4cc6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fe69e6e0c8baeff08ea26ed6bc241bf0.png
gl210,Guru Kurikulum Cambridge,Susanto Education,Fluent In English Both Oral And Written,"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Guru, Cambridge Curriculum, Fluent In English Both Oral And Written",Sarjana (S1),"Lulusan minimal S1 sesuai jurusan dengan IPK minimal 3.00, Diutamakan memiliki pengalaman mengajar / fresh graduate are welcome, Bisa mengajar siswa TK / SD / SMP / SMA / Umum, Menguasai Bahasa Inggris secara lisan maupun tertulis, Memiliki kepribadian yang menyenangkan, energik, ramah dan kreatif, Dapat bekerja sama dalam tim, Mencintai dunia pendidikan dan siap menjalani masa kontrak, Menguasai kurikulum Cambridge, Lower Secondary, Upper Secondary, O Level, A/AS Level, dll",https://glints.com/id/opportunities/jobs/guru-kurikulum-cambridge/10a79f64-dafb-4816-a8b3-87fd2e8d4cc6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fe69e6e0c8baeff08ea26ed6bc241bf0.png
gl211,Guru Bahasa Mandarin,Susanto Education,Fluent In English Both Oral And Written,"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Bahasa Mandarin, Guru, Fluent In English Both Oral And Written",Sarjana (S1),"Diutamakan lulusan program studi  S1 mandarin / sejenisnya yang relevan, Fasih berbahasa mandarin (berbicara maupun menulis), Bisa mengajar siswa TK / SD / SMP / SMA / Umum, Diutamakan memiliki pengalaman mengajar / fresh graduate are wellcome, Memiliki kepribadian yang menyenangkan, energik, ramah dan kreatif, Dapat bekerja sama dalam tim, Mencintai dunia pendidikan dan siap menjalani masa kontrak, Memiliki sertifikat HSK/HSKK",https://glints.com/id/opportunities/jobs/guru-bahasa-mandarin/8057ad52-fd90-4dc7-aa6e-beb561065d57?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fe69e6e0c8baeff08ea26ed6bc241bf0.png
gl212,Guru Bahasa Asing,Susanto Education,English Teaching,"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"English Speaking, English Teaching, Fluent In English Both Oral And Written",Sarjana (S1),"Lulusan minimal S1 sesuai jurusan dengan IPK minimal 3.00, Fasih berbahasa asing sesuai jurusan (berbicara maupun menulis), Bisa mengajar siswa TK / SD / SMP / SMA / Umum, Diutamakan memiliki pengalaman mengajar / fresh graduate are wellcome, Memiliki kepribadian yang menyenangkan, energik, ramah dan kreatif, Dapat bekerja sama dalam tim, Mencintai dunia pendidikan dan siap menjalani masa kontrak",https://glints.com/id/opportunities/jobs/guru-bahasa-asing/883bf1d5-88c5-4bbd-aab3-34c6ba0da3db?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fe69e6e0c8baeff08ea26ed6bc241bf0.png
gl213,Guru Bahasa Mandarin,Susanto Education,Fluent In English Both Oral And Written,"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Bahasa Mandarin, Guru, Fluent In English Both Oral And Written",Sarjana (S1),"Diutamakan lulusan program studi  S1 mandarin / sejenisnya yang relevan, Fasih berbahasa mandarin (berbicara maupun menulis), Bisa mengajar siswa TK / SD / SMP / SMA / Umum, Diutamakan memiliki pengalaman mengajar / fresh graduate are wellcome, Memiliki kepribadian yang menyenangkan, energik, ramah dan kreatif, Dapat bekerja sama dalam tim, Mencintai dunia pendidikan dan siap menjalani masa kontrak, Memiliki sertifikat HSK/HSKK",https://glints.com/id/opportunities/jobs/guru-bahasa-mandarin/f3c254aa-5606-4dbe-84c7-59c9d68be949?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fe69e6e0c8baeff08ea26ed6bc241bf0.png
gl214,Guru Kurikulum IB (International Baccalaureate),Susanto Education,parallel algorithms and GPU shaders (GLSL/HLSL),"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teaching Cambridge Igcse, parallel algorithms and GPU shaders (GLSL/HLSL), Mengajar",Sarjana (S1),"Lulusan minimal S1 sesuai jurusan dengan IPK minimal 3.00, Diutamakan memiliki pengalaman mengajar / fresh graduate are welcome, Bisa mengajar siswa TK / SD / SMP / SMA / Umum, Menguasai Bahasa Inggris secara lisan maupun tertulis, Memiliki kepribadian yang menyenangkan, energik, ramah dan kreatif, Dapat bekerja sama dalam tim, Mencintai dunia pendidikan dan siap menjalani masa kontrak, Menguasai kurikulum IGCSE, SL/HL Level, IB PYP, IB MYP, IB DP, dll",https://glints.com/id/opportunities/jobs/guru-kurikulum-ib-international-baccalaureate/e34b90ee-ef6f-45ed-80fd-54208edd6ee4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fe69e6e0c8baeff08ea26ed6bc241bf0.png
gl215,Mandarin Teacher,Children Learning Chinese,Fluent Mandarin,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Fluent In Spoken Mandarin, Mandarin, English Language, Fluent In Mandarin, Mandarin Chinese, Fluent Mandarin, Inggris & Mandarin, Teaching, Teacher, Bahasa Indonesia, Chinese, Fluent In English Both Oral And Written, Good Communication Skills, Conversational Mandarin",Diploma (D1 - D4),"Incite students’ interest in learning Mandarin, Establish and maintain positive interactions with students, Follow the lessons plan and CLC teaching methodology, Have knowledge about teaching Mandarin as a Second/Foreign Language to young people, Check and get teaching materials ready before class, Liaise with Student Care and Academic Advisor to facilitate students’ learning outcomes",https://glints.com/id/opportunities/jobs/mandarin-teacher/d7e8c241-c756-4f23-8b7d-c65206539419?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/cc8e8e4a80fc3a32e4cbbf5707c6c3e0.png
gl216,Marketing Executive,PT Datascrip,Marketing,"Kemayoran, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Marketing, Pemasaran & Promosi, Market research and business analysis",Diploma (D1 - D4),"Succeed Above Success., CARE - Customer Interest, Attentive, Responsive and Enthusiasm., SMILE - Share, Motivate, Improve, Lead, Efficient., CoCoCoCo - Communication, Cooperation, Coordination, Commitment",https://glints.com/id/opportunities/jobs/marketing-executive/77c2f74a-8a8e-4f19-9773-995eee8665f4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/adee805ba5970216164c563a00daed49.png
gl217,Sales Consultant,Honda Sholeh Iskandar Bogor,Automotive Industry,"Tanah Sareal, Bogor, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Digital Marketing, Automotive Industry, Jujur Dan Pekerja Keras, Berpenampilan Menarik, Sales Consultant",SMA/SMK,"Pria/Wanita 23-35 tahun, Min. pengalaman 1 Tahun, Berpenampilan Menarik, Tinggi & berat badan ideal, Paham digital marketing, Jujur & pekerja keras",https://glints.com/id/opportunities/jobs/sales-consultant/d4f61c91-98d8-49db-8631-2f9fa6b95f7c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/695646a306c175ca603627ba362583a0.jpg
gl218,International Digital Marketing,Polki Indonesia,Digital Marketing Strategy,"Dukuh Pakis, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Digital Marketing, Digital Marketing Strategy, Manage Digital Marketing Campaign",Diploma (D1 - D4),"Mengembangkan, menerapkan, dan mengelola campaign pemasaran mempromosikan produk dan layanan organisas, Maningkatkan brand awareness, drive web traffic, dan acquire leads/customers., Mengembangkan strategi pemasaran, Kelola dan jalankan kampanye di berbagai saluran digital, termasuk email, media sosial, search engines, dan iklan bergambar, Mengukur dan melaporkan kinerja campaigns pemasaran digital, dan menilai berdasarkan sasaran (ROI dan KPI), Melakukan riset pasar dan menganalisis tren untuk mengidentifikasi peluang baru, Berkolaborasi dengan team terkait untuk menghasilkan konten yang menarik dan mengoptimalkan user experience, Mengikuti perkembangan tren dan teknologi pemasaran digital yang sedang berkembang",https://glints.com/id/opportunities/jobs/international-digital-marketing/17a5759d-0b7a-4891-a204-109e9c314892?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e727786da82d198540de1837348c984f.jpeg
gl219,Resto Service Staff,Insan Cendekia Madani,Berkomunikasi Dengan Baik,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Gesit, Berkomunikasi Dengan Baik, Sehat Jasmani Dan Rohani, Bersedia Bekerja Shift",SMA/SMK,"Pendidikan Minimal SMA / SMK / Sederajat, Usia minimal 18-35 Tahun, Memiliki pengalaman bekerja minimal 1 tahun di restaurant / catering / bidang sejenis, Sehat jasmani dan rohani, Berakhlak yang baik, jujur, bertanggung jawab dan menjaga adab sopan santun., Berpenampilan yang baik, bersih dan rapi., Dapat bekerja secara mandiri maupun bekerjasama dalam kelompok., Dapat berkomunikasi dengan baik., Bersedia untuk bekerja secara shift, Berdomisili di Pamulang, Ciputat, Ciledug dan sekitarnya",https://glints.com/id/opportunities/jobs/resto-service-staff/4a4a4d6b-f28b-4ba0-84c8-9b66249a42bc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/451d00103da7b655432e4f62d637690e.jpeg
gl220,Livestreamer,either.id,Humble,"Gubeng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2jt-Rp2,5jt",Tidak ditampilkan,"Humble, Teliti Dan Cekatan, Marketing Strategy",SMP,"Menghadirkan siaran langsung yang menarik dan menghibur kepada audiens., Berinteraksi secara aktif dengan audiens melalui chat dan komentar., Menyampaikan konten dengan jelas dan memikat menggunakan kemampuan berbicara yang baik., Memahami tren dan topik yang sedang populer untuk menarik minat audiens., Memastikan kelancaran teknis selama siaran langsung., Mempromosikan dan memperkenalkan produk atau layanan perusahaan kepada audiens.",https://glints.com/id/opportunities/jobs/livestreamer/821a58c3-f05c-4068-9492-7094cf3aa1db?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a8621f6e607f28885278f6334b4f1cfe.png
gl221,Store Supervisor (Mall Of Serang),PT NRI Global Mandiri (Nature Republic Indonesia),Cosmetics & Beauty,"Cipocok Jaya, Serang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"Cosmetic Industry, Marketing, Skincare & Cosmetic Consultant, Upselling, Cosmetics & Beauty, Persuasive Selling, Coaching & Counselling, B2b Selling Experience, Beauty Industry, Marketing And Selling, Skincare Enthusiast, Strategic Selling Skills, Basic Selling Skill, Good In Selling Skill",SMA/SMK,,https://glints.com/id/opportunities/jobs/store-supervisor-mall-of-serang/9bd3619c-1a59-4449-8e74-43987cbcaa8d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a999141de66194ccab1b61d44fc636a0.jpg
gl222,Staff Cabang Jayapura,PT Fajar Lestari Sejati,kepala cabang,"Sentani, Jayapura, Papua, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp4jt,1 – 3 tahun,"Marketing, Logistik, Admin Sales, Marketing Advisor, Sales Support, kepala cabang, Sales, Kepala gudang, Administration",Diploma (D1 - D4),"Melakukan tugas administrasi terkait rekrutmen., Mengurus administrasi terkait penerimaan karyawan baru., Mengelola dan memelihara catatan karyawan, termasuk data pribadi, riwayat pekerjaan, dan informasi lainnya yang relevan., Memproses administrasi terkait cuti, izin, dan kesehatan karyawan., Mendukung dalam pelaksanaan program pelatihan dan pengembangan karyawan., Mengelola dan memantau program kesejahteraan karyawan.",https://glints.com/id/opportunities/jobs/staff-cabang-jayapura/b332a380-1251-4571-812d-31b5aeccfa17?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e1d9b1ccdc1935cadc387ad63d6a79b3.png
gl223,Senior Sales Counter,Honda Sholeh Iskandar Bogor,Digital Marketing,"Tanah Sareal, Bogor, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Senior Sales, Digital Marketing, Jujur Dan Pekerja Keras, Berpenampilan Menarik",SMA/SMK,"Wanita 23-30 tahun, Min. pengalaman 3 Tahun, Berpenampilan Menarik, Tinggi & berat badan ideal, Paham digital marketing, Jujur & pekerja keras",https://glints.com/id/opportunities/jobs/senior-sales-counter/d5d93e40-3f91-4c3b-8dbf-5dc7589309ac?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/695646a306c175ca603627ba362583a0.jpg
gl224,OPERATOR FORKLIFT BOYOLALI,Pt Gaya Sukses Mandiri Kaseindo,Teliti dalam bekerja,"Ampel, Boyolali, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Bertanggungjawab, Teliti dalam bekerja, Disiplin Waktu",SMA/SMK,,https://glints.com/id/opportunities/jobs/operator-forklift-boyolali/228172aa-c553-4911-9d93-39ef1b3cd0a2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/afe9da8729f90e26f6951b71817e301a.png
